,States,Route_link,Routes_Name,Bus_Name,Bus_Type,Departing_Time,Duration,Reaching_Time,Price,Seat_Availability,Star_Rating
119,APSRTC,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,APSRTC - 4369,INDRA(A.C. Seater),23:45,05h 59m,05:44,567,2 Seats available,3.1
120,APSRTC,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,APSRTC - 3535,VENNELA (A.C. SLEEPER),23:50,05h 35m,05:25,839,5 Seats available,3.8
121,APSRTC,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,IntrCity SmartBus,A/C Seater / Sleeper (2+1),23:25,07h 00m,06:25,847,17 Seats available,4.7
122,APSRTC,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,FRESHBUS,Electric A/C Seater (2+2),22:30,06h 50m,05:20,830,15 Seats available,4.6
123,APSRTC,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,GMRK Tours and Travels,Volvo A/C Semi Sleeper (2+2),23:45,06h 10m,05:55,849,18 Seats available,4.7
124,APSRTC,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,AdSrivastav Travels,Bharat Benz A/C Sleeper (2+1),23:30,07h 10m,06:40,1199,26 Seats available,3.5
125,APSRTC,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,IntrCity SmartBus,A/C Seater / Sleeper (2+1),23:45,06h 00m,05:45,995,21 Seats available,4.7
126,APSRTC,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,FRESHBUS,Electric A/C Seater (2+2),16:20,06h 55m,23:15,750,13 Seats available,4.6
127,APSRTC,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,IntrCity SmartBus,A/C Seater / Sleeper (2+1),23:00,06h 45m,05:45,1145,12 Seats available,4.6
128,APSRTC,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,AdSri Sanvi Tours and Travels,A/C Sleeper (2+1),23:25,05h 52m,05:17,854,11 Seats available,4.7
129,APSRTC,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,FRESHBUS,Electric A/C Seater (2+2),21:30,06h 35m,04:05,900,16 Seats available,4.5
130,APSRTC,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Zingbus Plus,A/C Seater / Sleeper (2+1),22:50,06h 50m,05:40,800,19 Seats available,4.6
131,APSRTC,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,FRESHBUS,Electric A/C Seater (2+2),23:25,06h 30m,05:55,997,15 Seats available,4.5
132,APSRTC,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,IntrCity SmartBus,A/C Seater / Sleeper (2+1),23:50,06h 20m,06:10,1065,17 Seats available,4.5
133,APSRTC,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,IntrCity SmartBus,AC Sleeper (2+1),23:40,06h 50m,06:30,1060,15 Seats available,4.5
134,APSRTC,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,FRESHBUS,Electric A/C Seater (2+2),17:30,06h 35m,00:05,940,10 Seats available,4.6
135,APSRTC,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,NueGo,Electric A/C Seater (2+2),21:50,06h 15m,04:05,694,6 Seats available,4.3
136,APSRTC,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Svkdt travels,A/C Sleeper (2+1),23:20,06h 54m,06:14,1060,8 Seats available,4.4
137,APSRTC,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,NueGo,Electric A/C Seater (2+2),22:35,06h 35m,05:10,617,13 Seats available,4.3
138,APSRTC,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,FRESHBUS,Electric A/C Seater (2+2),23:45,06h 30m,06:15,840,19 Seats available,4.3
139,APSRTC,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,NueGo,Electric A/C Seater (2+2),22:30,07h 30m,06:00,618,12 Seats available,4.2
140,APSRTC,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,IntrCity SmartBus,Scania AC Multi Axle Sleeper (2+1),23:20,06h 35m,05:55,1477,4 Seats available,4.3
141,APSRTC,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,NueGo,Electric A/C Seater (2+2),13:20,06h 22m,19:42,474,1 Seat available,4.3
142,APSRTC,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Sri KVR Travels,A/C Sleeper (2+1),23:45,05h 50m,05:35,1239,18 Seats available,4.3
143,APSRTC,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Sri Sai Srinivasa Travels,Non A/C Seater / Sleeper (2+1),22:00,06h 57m,04:57,680,3 Seats available,4.5
144,APSRTC,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,NueGo,Electric A/C Seater (2+2),23:25,07h 30m,06:55,686,3 Seats available,4.1
145,APSRTC,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,NueGo,Electric A/C Seater/Sleeper (2+1),21:30,07h 50m,05:20,631,5 Seats available,4.2
146,APSRTC,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,BSR Tours And Travels,VE A/C Sleeper (2+1),23:50,06h 25m,06:15,1280,2 Seats available,4.6
147,APSRTC,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Yolo Bus,A/C Seater / Sleeper (2+1),23:24,06h 19m,05:43,730,8 Seats available,4.1
148,APSRTC,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,IntrCity SmartBus,VE A/C Seater / Sleeper (2+1),23:25,06h 15m,05:40,840,19 Seats available,4.5
149,APSRTC,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,NueGo,Electric A/C Seater/Sleeper (2+1),23:00,07h 30m,06:30,828,4 Seats available,4.0
150,APSRTC,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Svkdt travels,A/C Sleeper (2+1),23:00,06h 50m,05:50,1060,11 Seats available,4.1
151,APSRTC,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,NueGo,Electric A/C Seater (2+2),14:35,07h 25m,22:00,569,5 Seats available,4.0
152,APSRTC,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Pavan Tours and Travels,A/C Sleeper (2+1),23:10,06h 05m,05:15,949,12 Seats available,4.6
153,APSRTC,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,IntrCity SmartBus,AC Sleeper (2+1),23:45,06h 15m,06:00,1112,15 Seats available,4.3
154,APSRTC,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Sri KVR Travels,Non A/C Seater / Sleeper (2+1),23:30,06h 15m,05:45,990,3 Seats available,4.2
155,APSRTC,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,NueGo,Electric A/C Seater (2+2),22:45,07h 12m,05:57,759,11 Seats available,4.2
156,APSRTC,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Sri Durga Malleswari Travels,A/C Sleeper (2+1),22:30,07h 25m,05:55,827,1 Seat available,4.1
157,APSRTC,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Tirumala Xpress,A/C Sleeper (2+1),23:20,06h 50m,06:10,888,13 Seats available,4.0
158,APSRTC,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,V Kaveri Travels,A/C Seater / Sleeper (2+1),23:05,06h 45m,05:50,780,11 Seats available,4.0
159,APSRTC,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,NueGo,Electric A/C Seater (2+2),16:00,06h 42m,22:42,922,1 Seat available,4.2
160,APSRTC,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Anjani Bus,A/C Seater / Sleeper (2+1),23:15,06h 30m,05:45,749,4 Seats available,3.9
161,APSRTC,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Svkdt travels,A/C Seater / Sleeper (2+1),22:45,06h 55m,05:40,1060,6 Seats available,3.9
162,APSRTC,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Royal Varma Travels,A/C Sleeper (2+1),22:28,06h 49m,05:17,1200,8 Seats available,4.5
163,APSRTC,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Sri KVR Travels,NON A/C Sleeper (2+1),23:20,06h 05m,05:25,999,5 Seats available,3.8
164,APSRTC,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,NueGo,Electric A/C Seater (2+2),23:59,07h 13m,07:12,759,7 Seats available,3.8
165,APSRTC,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,VR Travels,Non A/C Seater / Sleeper (2+1),23:59,06h 11m,06:10,4000,40 Seats available,0.0
166,APSRTC,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Naveen Tours and Travels,A/C Seater/Sleeper (2+1),23:30,06h 00m,05:30,3999,44 Seats available,0.0
167,APSRTC,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Sai RK Travels,Non A/C Seater / Sleeper (2+1),22:10,07h 20m,05:30,680,7 Seats available,3.8
168,APSRTC,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Orange Tours And Travels,NON A/C Sleeper (2+1),23:10,06h 52m,06:02,800,19 Seats available,3.8
169,APSRTC,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Morning Star Travels,A/C Sleeper (2+1),22:40,07h 10m,05:50,890,3 Seats available,3.8
170,APSRTC,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,LVP Travels,A/C Seater / Sleeper (2+1),22:57,06h 33m,05:30,888,2 Seats available,4.2
171,APSRTC,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Shyamoli Paribahan Pvt Ltd,Scania Multi-Axle AC Semi Sleeper (2+2),23:40,06h 25m,06:05,640,20 Seats available,4.4
172,APSRTC,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,NueGo,Electric A/C Seater (2+2),23:50,07h 22m,07:12,944,4 Seats available,3.9
173,APSRTC,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Sri Atluri Travels,A/C Seater / Sleeper (2+1),23:00,05h 45m,04:45,810,6 Seats available,4.2
174,APSRTC,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Orange Tours And Travels,Bharat Benz A/C Seater /Sleeper (2+1),23:15,07h 30m,06:45,800,22 Seats available,3.4
175,APSRTC,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Orange Tours And Travels,Bharat Benz A/C Sleeper (2+1),23:45,06h 30m,06:15,1100,10 Seats available,3.4
176,APSRTC,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Venkteshwara Travels,A/C Sleeper (2+1),15:20,05h 40m,21:00,599,6 Seats available,3.2
177,APSRTC,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Sri Venkata Padmavathi Travels,Non A/C Seater / Sleeper (2+1),22:20,07h 40m,06:00,625,14 Seats available,3.9
178,APSRTC,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,NueGo,Electric A/C Seater (2+2),23:35,06h 52m,06:27,1005,2 Seats available,4.0
179,APSRTC,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Orange Tours And Travels,Bharat Benz A/C Sleeper (2+1),23:55,05h 50m,05:45,1100,15 Seats available,3.4
180,APSRTC,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Sudha Sri Tours and Travels,A/C Sleeper (2+1),23:10,06h 37m,05:47,1090,12 Seats available,4.0
181,APSRTC,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Orange Tours And Travels,Volvo Multi-Axle Sleeper A/C (2+1),23:15,06h 30m,05:45,1100,25 Seats available,3.3
182,APSRTC,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Holidays Tours and Travels,A/C Seater / Sleeper (2+1),23:45,06h 03m,05:48,921,5 Seats available,4.9
183,APSRTC,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Orange Tours And Travels,NON A/C Sleeper (2+1),23:00,06h 30m,05:30,800,17 Seats available,3.5
184,APSRTC,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Nani Svkdt Travels,A/C Sleeper (2+1),23:20,06h 06m,05:26,1299,7 Seats available,3.5
185,APSRTC,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Zingbus Plus,A/C Sleeper (2+1),23:55,06h 55m,06:50,2062,13 Seats available,4.4
186,APSRTC,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Kaveri Travels,A/C Volvo B11R Multi-Axle Sleeper (2+1),23:55,06h 05m,06:00,1290,12 Seats available,3.9
187,APSRTC,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,KKaveri Travels,Non A/C Seater / Sleeper (2+1),23:00,06h 45m,05:45,1110,4 Seats available,3.4
188,APSRTC,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Sai Sri Durga Travels,Non A/C Seater / Sleeper (2+1),23:05,07h 25m,06:30,3000,40 Seats available,3.4
189,APSRTC,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Eswar Travels,A/C Seater / Sleeper (2+1),22:55,06h 55m,05:50,799,1 Seat available,3.9
190,APSRTC,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Sai Srinivasa Travels,A/C Sleeper (2+1),22:35,07h 10m,05:45,990,2 Seats available,3.9
191,APSRTC,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,AVR Travels,A/C Seater / Sleeper (2+1),23:00,06h 45m,05:45,745,27 Seats available,2.8
192,APSRTC,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Nani’s Sai Krishna Travels,Non A/C Seater / Sleeper (2+1),22:40,06h 55m,05:35,799,5 Seats available,3.8
193,APSRTC,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,V Kaveri Travels,Non A/C Seater / Sleeper (2+1),22:45,06h 15m,05:00,890,17 Seats available,3.4
194,APSRTC,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Morning Star Travels,A/C Sleeper (2+1),22:15,07h 00m,05:15,890,2 Seats available,3.0
195,APSRTC,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Go Tour Travels and Holidays,A/C Seater / Sleeper (2+1),23:55,06h 05m,06:00,1360,2 Seats available,3.2
196,APSRTC,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Varun Travels,Scania AC Multi Axle Sleeper (2+1),23:25,05h 45m,05:10,1100,14 Seats available,4.2
197,APSRTC,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Morning Star Travels,A/C Sleeper (2+1),22:30,07h 30m,06:00,790,1 Seat available,2.5
198,APSRTC,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Morning Star Travels,A/C Sleeper (2+1),23:50,06h 25m,06:15,1090,3 Seats available,2.9
199,APSRTC,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Orange Tours And Travels,A/C Sleeper (2+1),23:30,06h 30m,06:00,1200,13 Seats available,2.8
200,APSRTC,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Orange Tours And Travels,NON A/C Seater/ Sleeper (2+1),00:30,06h 50m,07:20,800,8 Seats available,3.1
201,APSRTC,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Mayuri Travels,A/C Sleeper (2+1),23:55,06h 45m,06:40,1450,22 Seats available,3.2
202,APSRTC,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Sri KVR Travels,Non A/C Seater / Sleeper (2+1),00:25,06h 30m,06:55,770,3 Seats available,4.2
203,APSRTC,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Orange Tours And Travels,A/C Sleeper (2+1),00:45,06h 15m,07:00,1300,17 Seats available,3.3
204,APSRTC,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Royal Varma Travels,Non A/C Seater / Sleeper (2+1),22:35,06h 40m,05:15,790,17 Seats available,4.6
205,APSRTC,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Sri Venkata Padmavathi Travels,A/C Seater / Sleeper (2+1),23:20,07h 00m,06:20,1110,7 Seats available,3.2
206,APSRTC,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Komali Travels,Non A/C Seater / Sleeper (2+1),00:29,06h 31m,07:00,999,11 Seats available,4.0
207,APSRTC,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Sri KVR Travels,Non A/C Seater / Sleeper (2+1),23:55,06h 30m,06:25,770,11 Seats available,3.8
208,APSRTC,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Mayuri Travels,Non A/C Seater / Sleeper (2+1),23:55,05h 05m,05:00,999,8 Seats available,3.3
209,APSRTC,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Prasanna Travels,A/C Seater / Sleeper (2+1),23:15,06h 10m,05:25,820,25 Seats available,2.6
210,APSRTC,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Sai Dasari Travels,NON A/C Hi-Tech Push Back (2+2),22:59,07h 11m,06:10,770,14 Seats available,4.3
211,APSRTC,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,BSR Tours And Travels,A/C Seater / Sleeper (2+1),23:59,07h 11m,07:10,880,4 Seats available,3.8
212,APSRTC,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Sri KVR Travels,Non A/C Seater / Sleeper (2+1),23:10,07h 15m,06:25,780,18 Seats available,3.5
213,APSRTC,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Morning Star Travels,A/C Sleeper (2+1),23:35,06h 05m,05:40,890,1 Seat available,2.3
214,APSRTC,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Moonlight Travels,A/C Sleeper (2+1),23:00,07h 05m,06:05,950,19 Seats available,2.4
215,APSRTC,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Sai Sri Krishna Travels,A/C Seater / Sleeper (2+1),00:25,06h 05m,06:30,1099,27 Seats available,2.6
216,APSRTC,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Laharisa Tours and Travels,Non A/C Seater / Sleeper (2+1),23:50,05h 48m,05:38,1299,5 Seats available,2.8
217,APSRTC,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Morning Star Travels,A/C Sleeper (2+1),15:30,07h 35m,23:05,790,1 Seat available,1.7
218,APSRTC,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Orange Tours And Travels,A/C Sleeper (2+1),00:30,05h 35m,06:05,1400,20 Seats available,2.4
219,APSRTC,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Sai Dasari Travels,Volvo Multi-Axle A/C Sleeper (2+1),23:07,07h 08m,06:15,1300,17 Seats available,2.6
220,APSRTC,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Orange Tours And Travels,NON A/C Seater/ Sleeper (2+1),00:15,06h 35m,06:50,900,10 Seats available,2.4
221,APSRTC,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Sai RK Travels,Non A/C Seater / Sleeper (2+1),22:55,07h 05m,06:00,790,2 Seats available,2.4
222,APSRTC,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Chandu Travels,A/C Seater / Sleeper (2+1),23:45,06h 10m,05:55,741,5 Seats available,2.7
223,APSRTC,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Ramana Tours And Travels,NON AC Seater / Sleeper 2+1,23:40,07h 27m,07:07,789,1 Seat available,3.0
224,APSRTC,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Navayuga Travels,NON AC Seater / Sleeper 2+1,00:25,06h 16m,06:41,999,24 Seats available,2.7
225,APSRTC,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Orange Tours And Travels,NON A/C Seater/ Sleeper (2+1),01:00,06h 00m,07:00,1000,6 Seats available,2.9
226,APSRTC,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Nani Svkdt Travels,A/C Sleeper (2+1),23:41,06h 04m,05:45,1299,6 Seats available,2.6
227,APSRTC,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Vahini Travels,Non A/C Seater / Sleeper (2+1),23:50,06h 37m,06:27,890,3 Seats available,2.8
228,APSRTC,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Ramana Tours And Travels,Non A/C Seater / Sleeper (2+1),01:00,06h 07m,07:07,890,13 Seats available,1.6
229,APSRTC,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Sri Sai Anjana Tours and Travels,Non A/C Seater / Sleeper (2+1),23:55,06h 30m,06:25,890,10 Seats available,2.2
230,APSRTC,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,KKaveri Travels,Non A/C Seater / Sleeper (2+1),23:25,06h 20m,05:45,880,13 Seats available,2.3
231,APSRTC,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Sri KVR Travels,Non A/C Seater / Sleeper (2+1),00:05,06h 10m,06:15,800,13 Seats available,1.4
232,APSRTC,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Orange Tours and Travels Grand,A/C Sleeper (2+1),15:20,06h 10m,21:30,800,5 Seats available,2.2
233,APSRTC,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,LVR Travels,Non A/C Seater / Sleeper (2+1),23:55,05h 40m,05:35,777,5 Seats available,1.9
234,APSRTC,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Sri Atluri Travels,NON AC Seater / Sleeper 2+1,23:48,06h 17m,06:05,1220,3 Seats available,2.6
235,APSRTC,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Sai RK Travels,Non A/C Seater / Sleeper (2+1),23:30,06h 22m,05:52,840,4 Seats available,2.8
236,APSRTC,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,LVP Travels,A/C Seater / Sleeper (2+1),23:45,07h 30m,07:15,1111,21 Seats available,2.5
237,APSRTC,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Apple Travels,A/C Seater / Sleeper (2+1),23:59,06h 46m,06:45,900,9 Seats available,2.5
238,APSRTC,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Orange Tours And Travels,A/C Sleeper (2+1),00:40,06h 25m,07:05,1600,11 Seats available,2.1
239,APSRTC,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,DMR Travels,Non A/C Seater / Sleeper (2+1),23:50,06h 35m,06:25,1220,11 Seats available,2.7
240,APSRTC,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Meghana Travels,Non A/C Seater / Sleeper (2+1),00:15,05h 23m,05:38,854,14 Seats available,4.3
241,APSRTC,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Komali Travels,A/C Seater / Sleeper (2+1),23:59,07h 11m,07:10,899,18 Seats available,4.0
